department,promotion_name,media_type,sales_district,store_type,yearly_income,member_card,occupation,video_store,store_cost,unit_sales,SRP,net_weight,cost,store_sqft,promotion_period
19,27,11,17,0,0,2,4,1,4.5513,3,3.89,16.7,7724,23112.0,2
5,27,11,17,0,0,2,4,1,1.536,4,1.28,8.47,7724,23112.0,2
19,27,11,17,0,0,2,4,1,3.6848,4,1.88,10.0,7724,23112.0,2
19,27,11,17,0,0,2,4,1,2.1252,2,2.31,5.03,7724,23112.0,2
17,27,11,17,0,0,2,4,1,2.5344,3,1.76,9.19,7724,23112.0,2
14,27,11,17,0,0,2,4,1,5.1348,3,3.89,4.73,7724,23112.0,2
5,27,11,17,0,0,2,4,1,3.9762,3,2.82,19.2,7724,23112.0,2
19,27,11,17,0,0,2,4,1,1.8744,3,1.42,5.3,7724,23112.0,2
19,27,11,17,0,0,2,4,1,0.561,3,0.55,16.6,7724,23112.0,2
14,27,11,17,0,0,2,4,1,1.225,2,1.75,11.1,7724,23112.0,2
17,27,11,17,0,0,2,4,1,2.0862,3,1.83,7.78,7724,23112.0,2
12,27,11,17,0,0,2,4,1,3.0174,2,3.21,6.47,7724,23112.0,2
3,27,11,17,0,0,2,4,1,3.6144,4,2.51,8.6,7724,23112.0,2
2,27,11,17,0,0,2,4,1,2.7972,2,3.33,11.6,7724,23112.0,2
5,27,11,17,0,0,2,4,1,6.0544,4,3.44,7.42,7724,23112.0,2
19,27,11,17,0,5,0,1,1,1.512,3,1.4,6.86,7724,23112.0,2
2,27,11,17,0,5,0,1,1,3.24,4,2.7,20.3,7724,23112.0,2
1,27,11,17,0,5,0,1,1,1.457,2,1.55,8.6,7724,23112.0,2
12,27,11,17,0,6,0,3,1,3.0408,4,1.81,18.8,7724,23112.0,2
5,27,11,17,0,6,0,3,1,2.7072,4,1.41,7.71,7724,23112.0,2
14,27,11,17,0,6,0,3,1,3.4768,4,2.12,14.6,7724,23112.0,2
2,27,11,17,0,6,0,3,1,3.0888,2,3.96,14.5,7724,23112.0,2
9,27,11,17,0,6,0,3,1,0.756,2,0.84,10.1,7724,23112.0,2
14,27,11,17,0,6,0,3,1,1.0947,3,0.89,14.2,7724,23112.0,2
12,27,11,17,0,6,0,3,1,5.508,5,3.24,14.2,7724,23112.0,2
14,27,11,17,0,0,2,2,1,2.91,3,1.94,4.94,7724,23112.0,2
21,27,11,17,0,5,0,3,1,3.6897,3,2.51,5.93,7724,23112.0,2
3,27,11,17,0,5,0,3,1,0.8085,3,0.55,8.0,7724,23112.0,2
2,27,11,17,0,5,0,3,1,2.0646,2,3.33,11.6,7724,23112.0,2
14,27,11,17,0,5,0,3,1,1.2015,3,0.89,14.2,7724,23112.0,2
16,27,11,17,0,1,1,1,1,1.968,3,1.64,17.2,7724,23112.0,2
5,27,11,17,0,1,1,1,1,3.4228,4,1.99,14.7,7724,23112.0,2
14,27,11,17,0,1,1,1,1,2.5992,4,1.71,8.1,7724,23112.0,2
10,27,11,17,0,4,0,4,1,1.0767,3,0.97,4.67,7724,23112.0,2
21,27,11,17,0,4,0,4,1,1.533,3,1.46,12.0,7724,23112.0,2
13,27,11,17,0,4,0,4,1,4.056,4,3.38,10.6,7724,23112.0,2
20,27,11,17,0,4,0,4,1,2.6607,3,1.81,5.19,7724,23112.0,2
13,27,11,17,0,0,2,2,1,0.966,3,0.92,19.6,7724,23112.0,2
13,27,11,17,0,0,2,2,1,2.2134,3,2.38,17.0,7724,23112.0,2
14,27,11,17,0,0,2,2,1,3.0654,2,3.93,13.6,7724,23112.0,2
9,27,11,17,0,0,2,2,1,5.38,4,2.69,5.42,7724,23112.0,2
14,27,11,17,0,0,2,2,1,5.537,5,2.26,11.1,7724,23112.0,2
14,27,11,17,0,1,0,1,1,3.3464,4,1.78,11.3,7724,23112.0,2
14,27,11,17,0,1,0,1,1,5.0181,3,3.89,4.73,7724,23112.0,2
15,27,11,17,0,0,1,4,1,3.5,5,1.75,6.26,7724,23112.0,2
3,27,11,17,0,0,1,4,1,1.2288,4,0.96,14.5,7724,23112.0,2
8,27,11,17,0,7,0,1,1,1.7484,2,2.82,11.6,7724,23112.0,2
0,27,11,17,0,7,0,1,1,0.5568,3,0.58,11.1,7724,23112.0,2
2,27,11,17,0,7,0,1,1,3.5658,3,2.83,15.7,7724,23112.0,2
19,27,11,17,0,7,0,1,1,2.4252,3,1.88,10.0,7724,23112.0,2
12,27,11,17,0,7,0,1,1,1.1408,4,0.92,5.86,7724,23112.0,2
14,27,11,17,0,7,0,1,1,2.5725,3,2.45,4.11,7724,23112.0,2
14,27,11,17,0,7,0,1,1,2.4768,4,1.72,15.2,7724,23112.0,2
3,27,11,17,0,0,2,2,1,1.4592,2,2.28,19.7,7724,23112.0,2
17,27,11,17,0,0,2,2,1,2.4552,4,1.86,20.2,7724,23112.0,2
2,27,11,17,0,0,2,2,1,2.0124,3,1.72,9.39,7724,23112.0,2
17,27,11,17,0,0,2,2,1,1.5028,2,2.21,18.6,7724,23112.0,2
19,27,11,17,0,0,2,2,1,2.4024,3,1.82,20.7,7724,23112.0,2
17,27,11,17,0,3,0,3,1,0.8064,4,0.56,5.21,7724,23112.0,2
12,27,11,17,0,3,0,3,1,0.8673,3,0.59,16.2,7724,23112.0,2
14,27,11,17,0,3,0,3,1,4.2462,3,3.37,17.8,7724,23112.0,2
5,27,11,17,0,3,0,3,1,3.5712,4,2.48,16.2,7724,23112.0,2
2,27,11,17,0,0,2,2,1,1.575,2,2.25,5.13,7724,23112.0,2
19,27,11,17,0,0,2,2,1,2.7216,3,2.52,8.0,7724,23112.0,2
5,27,11,17,0,0,2,2,1,1.4805,3,1.41,7.71,7724,23112.0,2
20,27,11,17,0,0,2,2,1,4.95,4,2.75,11.6,7724,23112.0,2
5,27,11,17,0,0,2,2,1,1.222,2,1.3,18.5,7724,23112.0,2
13,27,11,17,0,0,2,2,1,0.918,3,0.85,6.56,7724,23112.0,2
17,27,11,17,0,0,2,2,1,0.744,4,0.62,14.6,7724,23112.0,2
12,27,11,17,0,4,3,4,1,3.9804,4,3.21,5.34,7724,23112.0,2
2,27,11,17,0,4,3,4,1,0.9198,3,0.73,17.8,7724,23112.0,2
9,27,11,17,0,4,3,4,1,1.3448,4,0.82,18.2,7724,23112.0,2
3,27,11,17,0,4,3,4,1,0.627,3,0.55,8.0,7724,23112.0,2
17,27,11,17,0,4,3,4,1,3.2148,4,1.71,11.3,7724,23112.0,2
19,27,11,17,0,4,3,4,1,2.595,5,1.73,11.3,7724,23112.0,2
17,27,11,17,0,2,0,1,1,1.4586,3,1.43,20.8,7724,23112.0,2
14,27,11,17,0,2,0,1,1,1.61,2,1.75,11.1,7724,23112.0,2
12,27,11,17,0,4,0,4,1,4.671,3,3.46,8.0,7724,23112.0,2
19,27,11,17,0,4,0,4,1,1.338,2,2.23,10.6,7724,23112.0,2
2,27,11,17,0,4,0,4,1,3.036,4,1.65,7.38,7724,23112.0,2
2,27,11,17,0,4,0,4,1,0.7884,3,0.73,6.09,7724,23112.0,2
13,27,11,17,0,4,0,4,1,1.4112,3,0.96,18.8,7724,23112.0,2
19,27,11,17,0,4,0,4,1,1.8093,3,1.63,10.5,7724,23112.0,2
6,27,11,17,0,4,0,4,1,1.96,2,2.8,3.96,7724,23112.0,2
2,27,11,17,0,4,0,4,1,4.6464,3,3.52,19.3,7724,23112.0,2
14,27,11,17,0,4,0,4,1,1.728,2,2.7,10.3,7724,23112.0,2
12,27,11,17,0,4,0,4,1,1.0758,2,1.63,7.4,7724,23112.0,2
9,27,11,17,0,4,0,4,1,2.4864,3,2.59,16.6,7724,23112.0,2
17,27,11,17,0,5,0,4,1,2.367,2,2.63,14.2,7724,23112.0,2
9,27,11,17,0,5,0,4,1,0.8268,4,0.53,11.6,7724,23112.0,2
12,27,11,17,0,5,0,4,1,2.2869,3,2.31,4.88,7724,23112.0,2
17,27,11,17,0,5,0,4,1,2.1279,3,1.73,12.1,7724,23112.0,2
13,27,11,17,0,5,0,4,1,1.479,3,1.45,7.64,7724,23112.0,2
17,27,11,17,0,4,0,2,1,4.263,5,1.74,11.8,7724,23112.0,2
19,27,11,17,0,4,0,2,1,4.947,5,2.91,20.5,7724,23112.0,2
1,27,11,17,0,4,0,2,1,6.545,5,3.74,7.5,7724,23112.0,2
3,27,11,17,0,4,0,2,1,2.3296,2,3.64,9.6,7724,23112.0,2
2,27,11,17,0,4,0,2,1,0.4346,2,0.53,11.8,7724,23112.0,2
2,27,11,17,0,4,0,2,1,2.2568,4,1.82,20.1,7724,23112.0,2
2,27,11,17,0,4,0,2,1,3.9072,4,2.22,7.23,7724,23112.0,2
14,27,11,17,0,4,0,2,1,1.152,5,0.72,18.8,7724,23112.0,2
17,27,11,17,0,5,0,3,1,3.4185,3,2.65,8.8,7724,23112.0,2
19,27,11,17,0,6,1,3,1,5.16,5,2.58,14.1,7724,23112.0,2
1,27,11,17,0,6,1,3,1,4.7616,4,2.48,11.6,7724,23112.0,2
6,27,11,17,0,6,1,3,1,0.952,2,1.4,15.8,7724,23112.0,2
17,27,11,17,0,5,0,3,1,4.3516,4,2.53,15.7,7724,23112.0,2
14,27,11,17,0,5,0,3,1,2.394,3,2.28,8.63,7724,23112.0,2
1,27,11,17,0,5,0,3,1,2.8548,3,2.44,4.28,7724,23112.0,2
17,27,11,17,0,4,0,4,1,3.1899,3,2.17,14.6,7724,23112.0,2
19,27,11,17,0,4,0,4,1,3.0624,3,3.19,19.2,7724,23112.0,2
12,27,11,17,0,4,0,4,1,3.8184,4,2.22,14.1,7724,23112.0,2
5,27,11,17,0,0,2,2,1,2.3415,3,2.23,5.65,7724,23112.0,2
17,27,11,17,0,0,2,2,1,2.6224,4,1.49,8.8,7724,23112.0,2
9,27,11,17,0,4,0,2,1,3.8016,3,2.88,9.3,7724,23112.0,2
20,27,11,17,0,4,0,2,1,2.6166,3,1.78,10.8,7724,23112.0,2
9,27,11,17,0,4,0,2,1,5.328,4,3.33,15.5,7724,23112.0,2
14,27,11,17,0,4,0,2,1,2.4576,4,1.92,16.6,7724,23112.0,2
14,27,11,17,0,4,0,2,1,5.0181,3,3.89,4.21,7724,23112.0,2
13,27,11,17,0,5,2,1,1,0.9328,4,0.53,12.5,7724,23112.0,2
12,27,11,17,0,5,2,1,1,2.2983,3,1.63,7.4,7724,23112.0,2
19,27,11,17,0,5,2,1,1,2.3712,2,2.47,19.1,7724,23112.0,2
13,27,11,17,0,5,3,3,1,2.6892,3,2.49,4.48,7724,23112.0,2
14,27,11,17,0,5,3,3,1,0.84,4,0.5,8.6,7724,23112.0,2
1,27,11,17,0,5,3,3,1,2.5521,3,1.81,3.28,7724,23112.0,2
2,27,11,17,0,5,3,3,1,0.7844,4,0.53,11.8,7724,23112.0,2
2,27,11,17,0,5,3,3,1,4.606,4,2.45,9.0,7724,23112.0,2
12,27,11,17,0,5,3,3,1,3.5292,3,3.46,9.0,7724,23112.0,2
3,27,11,17,0,5,3,3,1,1.8432,4,1.44,14.2,7724,23112.0,2
10,27,11,17,0,0,2,2,1,4.6368,4,2.76,20.7,7724,23112.0,2
16,27,11,17,0,0,2,2,1,3.078,3,2.85,12.1,7724,23112.0,2
21,27,11,17,0,0,2,2,1,3.06,5,1.8,11.1,7724,23112.0,2
2,27,11,17,0,0,2,2,1,3.7365,3,2.65,3.94,7724,23112.0,2
0,27,11,17,0,0,2,2,1,0.7776,3,0.81,16.2,7724,23112.0,2
12,27,11,17,0,4,1,2,1,0.5643,3,0.57,5.63,7724,23112.0,2
3,27,11,17,0,4,1,2,1,3.934,4,2.81,5.23,7724,23112.0,2
13,27,11,17,0,4,1,2,1,0.969,3,0.85,6.56,7724,23112.0,2
17,27,11,17,0,4,1,2,1,3.4932,3,2.84,10.6,7724,23112.0,2
14,27,11,17,0,6,0,3,1,1.026,3,0.95,19.7,7724,23112.0,2
5,27,11,17,0,6,0,3,1,2.9295,3,3.15,5.8,7724,23112.0,2
12,27,11,17,0,6,0,3,1,3.933,3,3.45,18.2,7724,23112.0,2
20,27,11,17,0,6,0,3,1,2.646,3,2.1,16.7,7724,23112.0,2
9,27,11,17,0,5,0,3,1,4.4802,3,3.93,18.8,7724,23112.0,2
17,27,11,17,0,5,0,3,1,0.4332,2,0.57,7.3,7724,23112.0,2
14,27,11,17,0,5,0,3,1,4.554,3,3.45,5.86,7724,23112.0,2
19,27,11,17,0,5,0,3,1,0.6018,3,0.59,15.7,7724,23112.0,2
9,27,11,17,0,5,0,3,1,2.9016,3,3.12,6.9,7724,23112.0,2
20,27,11,17,0,5,0,3,1,2.752,4,1.72,16.6,7724,23112.0,2
14,27,11,17,0,1,3,3,1,5.658,4,3.45,16.6,7724,23112.0,2
8,43,4,1,3,0,2,4,0,1.1696,2,1.72,7.1,13290,28206.0,1
10,43,4,1,3,0,2,4,0,1.4288,1,3.76,9.3,13290,28206.0,1
4,43,4,1,3,0,2,4,0,0.8492,1,1.93,15.1,13290,28206.0,1
13,43,4,1,3,0,2,3,0,1.0045,1,2.87,17.8,13290,28206.0,1
17,43,4,1,3,0,2,3,0,1.768,2,2.21,4.48,13290,28206.0,1
14,43,4,1,3,0,2,3,0,0.4134,2,0.53,6.17,13290,28206.0,1
9,43,4,1,3,0,2,3,0,0.7458,2,1.13,12.1,13290,28206.0,1
12,43,4,1,3,0,2,3,0,0.7831,1,1.91,4.98,13290,28206.0,1
14,43,4,1,3,0,2,3,0,1.3284,1,3.24,6.47,13290,28206.0,1
8,43,4,1,3,4,3,2,0,0.774,1,1.72,7.1,13290,28206.0,1
19,43,4,1,3,4,3,2,0,2.2172,2,2.41,8.78,13290,28206.0,1
5,43,4,1,3,4,3,2,0,1.0582,1,2.86,6.85,13290,28206.0,1
12,43,4,1,3,4,3,2,0,2.334,2,3.89,10.3,13290,28206.0,1
5,43,4,1,3,4,3,2,0,1.23,2,1.23,5.98,13290,28206.0,1
14,43,4,1,3,4,0,2,0,1.6008,2,1.74,9.6,13290,28206.0,1
2,43,4,1,3,4,0,2,0,2.3232,2,3.52,19.3,13290,28206.0,1
9,43,4,1,3,4,0,2,0,1.2375,1,3.75,16.2,13290,28206.0,1
14,43,4,1,3,4,0,2,0,1.602,1,3.56,14.6,13290,28206.0,1
5,43,4,1,3,4,0,2,0,1.8468,2,2.43,7.46,13290,28206.0,1
5,43,4,1,3,4,3,2,0,0.5304,2,0.78,8.0,13290,28206.0,1
12,43,4,1,3,4,3,2,0,0.2726,1,0.58,11.8,13290,28206.0,1
14,43,4,1,3,4,3,2,0,0.3569,1,0.83,7.93,13290,28206.0,1
21,43,4,1,3,4,3,2,0,1.404,2,1.8,11.1,13290,28206.0,1
6,43,4,1,3,4,3,2,0,1.2714,2,1.63,12.3,13290,28206.0,1
12,43,4,1,3,4,3,2,0,2.242,2,2.95,4.19,13290,28206.0,1
0,43,4,1,3,4,3,2,0,0.3549,1,0.91,8.6,13290,28206.0,1
17,43,4,1,3,4,0,4,0,1.6608,2,1.73,16.7,13290,28206.0,1
12,43,4,1,3,4,0,4,0,2.4444,2,2.91,19.8,13290,28206.0,1
19,43,4,1,3,4,0,4,0,2.4396,2,3.21,5.86,13290,28206.0,1
12,43,4,1,3,4,0,4,0,1.4448,2,1.72,7.39,13290,28206.0,1
19,31,0,15,4,0,2,4,0,3.3696,3,2.34,9.19,11674,30268.0,3
12,31,0,15,4,0,2,4,0,6.6432,4,3.46,9.0,11674,30268.0,3
5,31,0,15,4,4,0,2,0,1.536,3,1.28,8.47,11674,30268.0,3
14,31,0,15,4,4,0,2,0,2.5212,3,1.91,16.7,11674,30268.0,3
19,31,0,15,4,4,0,2,0,5.2626,3,3.58,12.3,11674,30268.0,3
17,31,0,15,4,4,0,2,0,4.3608,4,2.37,13.1,11674,30268.0,3
14,31,0,15,4,4,0,2,0,4.085,5,2.15,4.88,11674,30268.0,3
0,31,0,15,4,0,2,4,0,2.5344,3,1.92,17.8,11674,30268.0,3
10,31,0,15,4,5,0,3,0,2.3328,3,1.62,8.19,11674,30268.0,3
12,31,0,15,4,5,0,3,0,7.1392,4,3.88,17.0,11674,30268.0,3
19,31,0,15,4,5,0,3,0,2.7864,2,3.87,18.7,11674,30268.0,3
2,31,0,15,4,0,2,2,0,1.6872,2,2.28,10.6,11674,30268.0,3
17,31,0,15,4,0,2,2,0,2.268,2,3.24,13.0,11674,30268.0,3
17,31,0,15,4,0,2,2,0,2.55,3,2.5,4.65,11674,30268.0,3
16,31,0,15,4,0,2,2,0,0.473,2,0.55,19.0,11674,30268.0,3
17,31,0,15,4,0,2,2,0,1.9536,4,1.32,5.28,11674,30268.0,3
0,31,0,15,4,0,2,2,0,1.6038,3,1.62,5.88,11674,30268.0,3
2,31,0,15,4,0,2,2,0,1.6188,3,1.42,7.25,11674,30268.0,3
12,31,0,15,4,0,2,2,0,1.833,2,2.35,10.0,11674,30268.0,3
11,31,0,15,4,4,3,2,0,2.2995,3,2.19,17.5,11674,30268.0,3
9,31,0,15,4,4,3,2,0,1.4364,3,1.14,12.3,11674,30268.0,3
12,31,0,15,4,4,3,2,0,0.876,2,1.46,5.57,11674,30268.0,3
9,31,0,15,4,4,3,2,0,5.7312,4,3.98,18.8,11674,30268.0,3
12,31,0,15,4,2,1,3,0,2.247,3,2.14,13.5,11674,30268.0,3
13,31,0,15,4,2,1,3,0,4.1944,4,2.14,5.89,11674,30268.0,3
20,31,0,15,4,2,1,3,0,4.2912,4,2.98,17.2,11674,30268.0,3
5,31,0,15,4,2,1,3,0,2.6145,3,2.49,5.02,11674,30268.0,3
17,31,0,15,4,4,0,2,0,2.5992,4,1.71,15.1,11674,30268.0,3
2,31,0,15,4,4,3,2,0,1.4175,3,1.35,14.1,11674,30268.0,3
19,31,0,15,4,4,3,2,0,0.9348,3,0.82,6.71,11674,30268.0,3
14,31,0,15,4,4,3,2,0,3.5224,4,2.59,7.43,11674,30268.0,3
17,31,0,15,4,4,3,2,0,2.1879,3,2.21,4.48,11674,30268.0,3
13,31,0,15,4,4,3,2,0,5.0439,3,3.91,11.0,11674,30268.0,3
3,31,0,15,4,4,3,2,0,3.4086,3,2.47,16.7,11674,30268.0,3
11,31,0,15,4,4,3,2,0,1.368,2,1.71,7.05,11674,30268.0,3
12,31,0,15,4,4,3,2,0,2.7158,2,3.67,5.86,11674,30268.0,3
2,31,0,15,4,4,3,2,0,2.7232,4,1.84,14.3,11674,30268.0,3
19,31,0,15,4,4,0,2,0,2.43,3,1.8,8.69,11674,30268.0,3
17,31,0,15,4,6,0,3,0,5.336,4,2.9,18.6,11674,30268.0,3
2,31,0,15,4,6,0,3,0,1.944,2,2.16,9.5,11674,30268.0,3
14,31,0,15,4,6,0,3,0,1.8648,3,1.68,7.39,11674,30268.0,3
19,31,0,15,4,6,0,3,0,2.1624,2,3.18,9.0,11674,30268.0,3
13,31,0,15,4,6,0,3,0,2.8656,3,1.99,10.5,11674,30268.0,3
12,31,0,15,4,6,0,3,0,4.6242,3,3.67,5.86,11674,30268.0,3
2,31,0,15,4,4,0,4,0,1.2464,4,0.76,9.39,11674,30268.0,3
2,31,0,15,4,4,0,4,0,4.3956,3,3.33,11.6,11674,30268.0,3
17,31,0,15,4,4,0,4,0,3.7536,3,3.91,15.2,11674,30268.0,3
15,31,0,15,4,4,0,4,0,1.5276,3,1.34,17.5,11674,30268.0,3
14,31,0,15,4,4,0,1,0,2.5872,3,1.96,13.7,11674,30268.0,3
17,31,0,15,4,4,0,1,0,1.7415,3,1.35,19.5,11674,30268.0,3
14,31,0,15,4,4,0,1,0,1.566,3,1.74,9.6,11674,30268.0,3
2,31,0,15,4,4,0,1,0,4.9896,4,2.97,11.5,11674,30268.0,3
5,31,0,15,4,4,0,1,0,2.6319,3,2.83,13.8,11674,30268.0,3
14,31,0,15,4,4,0,1,0,4.3056,4,2.76,18.5,11674,30268.0,3
17,31,0,15,4,4,0,1,0,1.8612,3,1.32,13.8,11674,30268.0,3
14,31,0,15,4,4,0,1,0,4.83,4,3.45,5.86,11674,30268.0,3
17,31,0,15,4,4,0,1,0,4.1454,3,2.82,19.6,11674,30268.0,3
17,31,0,15,4,4,0,1,0,3.816,3,2.65,8.8,11674,30268.0,3
15,31,0,15,4,4,0,1,0,3.2886,3,2.61,17.8,11674,30268.0,3
0,31,0,15,4,4,0,1,0,4.7376,3,3.36,9.0,11674,30268.0,3
20,31,0,15,4,4,0,1,0,1.2936,4,0.66,15.8,11674,30268.0,3
3,31,0,15,4,4,0,1,0,1.7784,2,2.28,9.3,11674,30268.0,3
20,31,0,15,4,4,0,1,0,2.064,3,1.72,16.6,11674,30268.0,3
2,31,0,15,4,6,0,3,0,3.024,3,2.8,16.2,11674,30268.0,3
19,31,0,15,4,6,0,3,0,5.238,4,2.91,20.5,11674,30268.0,3
17,31,0,15,4,2,3,3,0,2.6384,4,1.94,10.0,11674,30268.0,3
21,31,0,15,4,2,3,3,0,2.8416,3,2.56,6.6,11674,30268.0,3
2,31,0,15,4,2,3,3,0,2.6688,4,1.39,7.69,11674,30268.0,3
3,31,0,15,4,2,3,3,0,5.3352,4,3.51,19.0,11674,30268.0,3
2,31,0,15,4,2,3,3,0,1.26,5,0.56,6.85,11674,30268.0,3
19,31,0,15,4,2,3,3,0,1.29,5,0.6,17.8,11674,30268.0,3
20,31,0,15,4,2,3,3,0,1.2544,4,0.64,6.64,11674,30268.0,3
11,31,0,15,4,2,3,3,0,3.285,3,2.19,17.5,11674,30268.0,3
14,31,0,15,4,2,3,3,0,3.78,4,2.7,10.3,11674,30268.0,3
17,31,0,15,4,2,3,3,0,2.1204,4,1.71,15.1,11674,30268.0,3
10,31,0,15,4,2,3,3,0,0.5952,3,0.64,5.78,11674,30268.0,3
5,31,0,15,4,2,3,3,0,0.9796,4,0.79,4.88,11674,30268.0,3
19,31,0,15,4,2,3,3,0,1.6539,3,1.49,6.89,11674,30268.0,3
5,31,0,15,4,5,0,4,0,3.2769,3,3.31,9.5,11674,30268.0,3
21,31,0,15,4,5,0,4,0,2.3352,2,2.78,16.7,11674,30268.0,3
19,31,0,15,4,5,0,4,0,3.3516,4,1.71,13.2,11674,30268.0,3
12,31,0,15,4,5,0,4,0,2.3688,3,1.68,3.05,11674,30268.0,3
19,31,0,15,4,5,0,4,0,2.3124,3,1.88,11.3,11674,30268.0,3
17,31,0,15,4,0,2,4,0,6.2995,5,2.93,9.89,11674,30268.0,3
19,31,0,15,4,0,2,4,0,2.142,5,1.19,12.6,11674,30268.0,3
2,31,0,15,4,0,2,4,0,4.773,5,2.58,11.6,11674,30268.0,3
2,31,0,15,4,0,2,4,0,3.816,4,2.65,9.3,11674,30268.0,3
14,31,0,15,4,7,0,3,0,3.1857,3,2.59,17.0,11674,30268.0,3
13,31,0,15,4,7,0,3,0,4.428,3,3.6,7.77,11674,30268.0,3
9,31,0,15,4,7,0,3,0,4.3992,3,3.12,6.9,11674,30268.0,3
9,31,0,15,4,1,1,3,0,1.5072,3,1.57,6.78,11674,30268.0,3
4,31,0,15,4,5,0,3,0,2.4045,3,2.29,20.2,11674,30268.0,3
19,31,0,15,4,5,0,3,0,2.665,5,1.3,8.8,11674,30268.0,3
5,31,0,15,4,5,0,3,0,2.046,3,1.55,8.47,11674,30268.0,3
17,31,0,15,4,4,1,2,0,2.1318,3,1.87,15.2,11674,30268.0,3
12,31,0,15,4,4,1,2,0,0.9072,3,0.63,15.2,11674,30268.0,3
10,31,0,15,4,4,1,2,0,2.4396,3,2.14,5.39,11674,30268.0,3
3,31,0,15,4,4,1,2,0,1.881,2,2.85,4.0,11674,30268.0,3
17,31,0,15,4,4,1,2,0,4.9278,3,3.82,15.1,11674,30268.0,3
17,31,0,15,4,4,1,2,0,0.666,3,0.74,14.1,11674,30268.0,3
13,31,0,15,4,4,1,2,0,2.16,3,1.8,8.5,11674,30268.0,3
17,31,0,15,4,4,1,2,0,5.1552,3,3.58,18.8,11674,30268.0,3
10,31,0,15,4,4,0,4,0,3.5096,4,2.14,5.39,11674,30268.0,3
20,31,0,15,4,4,0,4,0,1.672,2,1.9,17.3,11674,30268.0,3
5,31,0,15,4,4,0,4,0,3.568,4,2.23,5.65,11674,30268.0,3
17,31,0,15,4,4,0,4,0,1.443,5,0.74,14.1,11674,30268.0,3
13,31,0,15,4,4,0,4,0,1.029,2,1.47,4.51,11674,30268.0,3
14,31,0,15,4,4,0,4,0,1.1625,3,1.25,5.27,11674,30268.0,3
12,31,0,15,4,4,0,4,0,1.4194,2,1.51,10.5,11674,30268.0,3
19,31,0,15,4,5,0,3,0,1.674,4,0.93,18.8,11674,30268.0,3
19,31,0,15,4,5,0,3,0,2.832,4,1.77,19.8,11674,30268.0,3
14,31,0,15,4,5,0,3,0,0.93,2,0.93,12.0,11674,30268.0,3
12,31,0,15,4,5,0,3,0,2.1024,4,1.46,5.57,11674,30268.0,3
17,31,0,15,4,5,0,3,0,2.1384,2,2.97,15.3,11674,30268.0,3
14,31,0,15,4,5,0,3,0,2.1918,2,2.81,19.7,11674,30268.0,3
12,31,0,15,4,5,0,3,0,1.078,4,0.55,14.8,11674,30268.0,3
10,31,0,15,4,5,0,3,0,1.3156,2,1.43,9.8,11674,30268.0,3
12,31,0,15,4,5,0,3,0,1.323,3,1.26,18.7,11674,30268.0,3
19,31,0,15,4,5,0,3,0,2.1009,3,1.49,6.89,11674,30268.0,3
13,31,0,15,4,5,0,3,0,2.3552,4,1.28,9.6,11674,30268.0,3
5,31,0,15,4,4,0,4,0,3.1692,3,2.78,7.71,11674,30268.0,3
17,31,0,15,4,4,0,4,0,3.2472,3,2.64,5.42,11674,30268.0,3
13,31,0,15,4,4,0,4,0,1.6182,3,1.74,13.7,11674,30268.0,3
5,31,0,15,4,4,0,4,0,2.394,3,2.28,7.5,11674,30268.0,3
19,31,0,15,4,4,0,4,0,2.5098,3,1.78,18.0,11674,30268.0,3
12,31,0,15,4,4,0,4,0,2.223,3,2.47,13.5,11674,30268.0,3
5,31,0,15,4,4,0,4,0,4.816,4,3.44,7.42,11674,30268.0,3
2,31,0,15,4,5,0,2,0,2.2704,2,2.58,11.6,11674,30268.0,3
14,31,0,15,4,5,0,2,0,3.315,3,2.21,19.2,11674,30268.0,3
13,31,0,15,4,4,0,2,0,3.213,3,3.57,13.2,11674,30268.0,3
17,31,0,15,4,4,0,2,0,5.3704,4,2.74,7.85,11674,30268.0,3
21,31,0,15,4,4,0,2,0,4.9539,3,3.37,19.8,11674,30268.0,3
3,31,0,15,4,4,0,2,0,1.8624,3,1.94,5.86,11674,30268.0,3
17,31,0,15,4,4,0,2,0,2.7146,2,2.77,16.3,11674,30268.0,3
11,31,0,15,4,0,2,2,0,2.632,2,2.8,12.6,11674,30268.0,3
19,31,0,15,4,0,2,2,0,1.8816,2,2.94,6.23,11674,30268.0,3
6,31,0,15,4,0,2,2,0,1.2576,2,1.31,11.0,11674,30268.0,3
6,31,0,15,4,0,2,2,0,2.604,3,2.8,3.96,11674,30268.0,3
12,31,0,15,4,0,2,2,0,1.275,3,1.25,3.98,11674,30268.0,3
0,31,0,15,4,0,2,2,0,0.8134,2,0.83,4.98,11674,30268.0,3
3,31,0,15,4,0,2,2,0,3.1458,3,2.14,11.6,11674,30268.0,3
14,31,0,15,4,0,2,2,0,3.657,3,2.65,12.1,11674,30268.0,3
20,31,0,15,4,0,2,2,0,0.8064,3,0.56,8.6,11674,30268.0,3
20,31,0,15,4,0,2,2,0,0.9408,3,0.98,12.5,11674,30268.0,3
14,31,0,15,4,0,2,2,0,2.553,2,3.45,16.6,11674,30268.0,3
3,31,0,15,4,4,1,4,0,1.785,3,1.7,4.63,11674,30268.0,3
10,31,0,15,4,4,1,4,0,2.7056,2,3.56,14.0,11674,30268.0,3
12,31,0,15,4,4,1,4,0,1.7952,3,1.36,5.11,11674,30268.0,3
